target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,blank.started,text.started,blank.stopped,text.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,71,71,23,,,,809.8351849000901,811.0346611000132,811.0346611000132,811.6110916000325,a,1,0.4857352999970317,丢失,l,1,0.9962357999756932,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,72,72,48,,,,813.2001887999941,814.3995548000094,814.3995548000094,815.0169036000734,s,1,0.5108088999986649,舒畅,k,1,0.6921897999709472,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,73,73,2,,,,816.3319044000236,817.5313750000205,817.5313750000205,817.9431333000539,a,1,0.4514847999671474,充裕,k,1,0.6741625999566168,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,74,74,77,,,,819.1971769999946,820.3965696999803,820.3965696999803,820.80955060001,s,1,0.6417392999865115,禁止,l,1,0.6660446999594569,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,75,75,24,,,,822.2289784000022,823.4283285000129,823.4283285000129,823.9496020000661,s,1,0.462198399938643,雄厚,k,1,0.6617105000186712,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,76,76,75,,,,825.1774744000286,826.3768988000229,826.3768988000229,826.9380672000116,s,1,0.39961070008575916,冷笑,l,1,0.7534480000613257,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,77,77,69,,,,828.2259576000506,829.4253817000426,829.4253817000426,829.8902673000703,s,1,0.4751076999818906,心慌,l,1,0.6821989000309259,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,78,78,65,,,,831.1577927999897,832.3572106000502,832.3572106000502,832.9737750000786,a,1,0.47383480006828904,焦躁,l,1,0.6240580999292433,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,79,79,27,,,,834.1896237999899,835.3890553000383,835.3890553000383,835.9014570000581,s,1,0.48590960004366934,嘲笑,l,1,0.7516897999448702,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,,,,,,,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,5,,,,841.8626748999814,843.0518662000541,843.068515400053,843.6193604000146,s,1,0.6926983000012115,黑暗,l,1,0.7946250000968575,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,13,,,,845.2174111000495,846.4168025000254,846.4168025000254,846.8848033000249,s,1,0.5796085000038147,撒谎,l,1,0.6543766000540927,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,55,,,,848.2325378999813,849.431989600067,849.431989600067,849.9916996000102,a,1,0.4881880999309942,罚款,l,1,0.5430436000460759,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,73,,,,851.1477458000882,852.3471613000147,852.3471613000147,852.772429900011,a,1,0.7227454000385478,争吵,l,1,1.048234899993986,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,6,,,,854.6463308000239,855.845406300039,855.845406300039,856.3672277000733,s,1,0.46947030001319945,瑰丽,k,1,0.6360059999860823,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,26,,,,857.5945132999914,858.7938951000106,858.7938951000106,859.307040499989,a,1,0.5608385000377893,圣洁,k,1,0.7001281999982893,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,10,,,,860.6929448000155,861.8923235000111,861.8923235000111,862.4638244999805,a,1,0.46010989998467267,富足,k,1,0.48413320002146065,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,37,,,,863.5248975000577,864.7242649000837,864.7242649000837,865.2868664000416,s,1,0.5404645999660715,自卑,l,1,0.7683406999567524,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,77,,,,866.7232528000604,867.92262940004,867.92262940004,868.3414478000486,s,1,0.4676055000163615,慌忙,l,1,0.8461207000073045,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,75,,,,869.7883546000812,870.9877924000612,870.9877924000612,871.5980911999941,s,1,0.410913800005801,处罚,l,1,0.5324395999778062,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,3,,,,872.6536035999889,873.8530355000403,873.8530355000403,874.2759141999995,s,1,0.4016607999801636,丢失,l,1,0.5233352999202907,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,71,,,,875.3189461000729,876.5183301999932,876.5183301999932,876.9397858000593,a,1,0.5437702999915928,孤单,l,1,0.7645065999822691,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,11,,,,878.3507387000136,879.5500997999916,879.5500997999916,880.067900700029,s,1,0.44476929993834347,烦恼,l,1,0.8440636000595987,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,67,,,,881.4658309000079,882.6651970000239,882.6651970000239,883.0823113999795,s,1,0.5169781999429688,厌恶,l,1,0.6257552000461146,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,0,,,,884.3477326000575,885.5470667000627,885.5470667000627,886.1229062000057,s,1,0.3658721001120284,精致,k,1,0.7052256000461057,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,22,,,,887.3129023000365,888.5123029000824,888.5123029000824,889.1411756000016,s,1,0.4781116000376642,廉洁,k,1,0.7090936999302357,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,53,,,,890.4279942000285,891.6273857000051,891.6273857000051,892.1877202000469,s,1,0.4528701000381261,忧虑,l,1,0.7643094999948516,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,30,,,,893.5264835000271,894.725872799987,894.725872799987,895.2982760000741,s,1,0.4986145000439137,公平,k,1,0.896521299961023,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,16,,,,896.8080835000146,898.0074670000467,898.0074670000467,898.4200794000644,s,1,0.4231875999830663,充裕,k,1,0.631590300006792,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,12,,,,899.590019700001,900.7894516000524,900.7894516000524,901.2535659000278,a,1,0.5832769999979064,旺盛,k,1,0.9533279999159276,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,21,,,,902.9217044999823,904.1210643000668,904.1210643000668,904.7437004999956,s,1,0.5573494000127539,胡涂,l,1,0.730396099970676,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,60,,,,906.1533855000744,907.3527875000145,907.3527875000145,907.825717800064,a,1,0.7231211999896914,诚恳,k,1,0.6329190999967977,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,29,,,,909.2851344000082,910.4845961000537,910.4845961000537,910.9946944999974,s,1,0.5261642000405118,损害,l,1,0.6591839999891818,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,74,,,,912.3002850000048,913.4997199000791,913.4997199000791,913.9610113999806,a,1,0.5369087000144646,生动,k,1,0.6293360999552533,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,24,24,50,,,,915.2488521999912,916.4482260000659,916.4482260000659,916.961219000048,a,1,0.42655860004015267,奉献,k,1,0.5227992000291124,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,25,25,45,,,,918.0307731000939,919.2301701999968,919.2301701999968,919.6526130000129,s,1,0.5521655000047758,怀疑,l,1,0.732183099957183,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,26,26,42,,,,921.0459600000177,922.2453072000062,922.2453072000062,922.7757359000389,a,1,0.42934570007491857,舒畅,k,1,1.2105006999336183,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,27,27,62,,,,924.5274813000578,925.7268468000693,925.7268468000693,926.1394806000171,s,1,0.5354613999370486,羡慕,k,1,0.5317308999365196,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,28,28,47,,,,927.3261048999848,928.5254903000314,928.5254903000314,929.1361838000594,a,1,0.5928787000011653,堵塞,l,1,0.9868272000458091,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,29,29,39,,,,930.8409795000916,932.0403464999981,932.0403464999981,932.5029134000652,a,1,0.7316241000080481,沮丧,l,1,0.8404897000873461,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,30,30,9,,,,934.2059693000047,935.4053882000735,935.4053882000735,935.8814657999901,a,1,0.7185775999678299,禁止,l,1,0.6284073999850079,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,31,31,68,,,,937.3377622000407,938.5370753000025,938.5370753000025,939.0568023000378,a,1,0.62495059997309,享受,k,1,0.8098115999018773,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,32,32,78,,,,940.6027435000287,941.8020907000173,941.8020907000173,942.3191903000697,s,1,0.55191530007869,爽朗,k,1,0.7082112000789493,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,33,33,38,,,,943.701180000091,944.9005692000501,944.9005692000501,945.4225284000859,s,1,0.5824832000071183,丰满,k,1,0.4632723000831902,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,34,34,54,,,,946.5996924000792,947.7991068999982,947.7991068999982,948.4309610000346,s,1,0.5031613000901416,振作,k,1,0.5491212999913841,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,35,35,18,,,,949.5815131000709,950.7809537000721,950.7809537000721,951.3489069000352,a,1,0.7312804999528453,赞成,k,1,0.6168531000148505,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,36,36,17,,,,952.8132278000703,954.0126396000851,954.0126396000851,954.5733311000513,a,1,0.48357909999322146,浪费,l,1,0.8336572999833152,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,37,37,33,,,,956.028261700063,957.227719000075,957.227719000075,957.790605599992,a,1,0.452455599908717,落后,l,1,0.6202743999892846,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,38,38,57,,,,958.9934500000672,960.1928709000349,960.1928709000349,960.6057691000169,a,1,0.42975609994027764,懒惰,l,1,0.6788510999176651,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,39,39,63,,,,961.8253505000612,963.024756000028,963.024756000028,963.6444236000534,a,1,0.7732240000041202,轻率,l,1,0.805955299991183,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,40,40,24,,,,965.3568954000948,966.5563511000946,966.5563511000946,967.0225177999819,s,1,0.6475812999997288,富丽,k,1,0.5999634000472724,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,41,41,19,,,,968.3887364000548,969.5881146000465,969.5881146000465,970.1205094000325,s,1,0.3820591999683529,郁闷,l,1,0.6159672000212595,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,42,42,65,,,,971.2206744999858,972.4201047000242,972.4201047000242,972.8938045999967,a,1,0.6245848999824375,穷苦,l,1,1.4094842000631616,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,43,43,43,,,,975.0353648000164,976.2347810000647,976.2347810000647,976.7499722000211,s,1,0.6636723999399692,嘲笑,l,1,0.7917611999437213,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,44,44,64,,,,978.3171090000542,979.5165032000514,979.5165032000514,980.1003708000062,s,1,0.4595975000411272,留恋,k,1,0.8355311000486836,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,45,45,41,,,,981.4988144000527,982.6982360000256,982.6982360000256,983.1170735000633,a,1,0.491919600055553,消沉,l,1,0.6744547999696806,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,46,46,31,,,,984.3973582000472,985.5967377000488,985.5967377000488,986.0599681000458,a,1,0.679576399968937,假冒,l,1,0.6460574000375345,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,47,47,58,,,,987.4957870000508,988.6952023000922,988.6952023000922,989.1068839000072,a,1,0.43890980002470315,永恒,k,1,0.7832028999691829,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,48,48,44,,,,990.460962500074,991.6603710000636,991.6603710000636,992.1900402000174,a,1,0.7338543001096696,敬佩,k,1,0.7707899999804795,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,49,49,46,,,,993.8092480000341,995.0086840000004,995.0086840000004,995.6318222000264,s,1,0.5495058000087738,如愿,k,1,1.1370929999975488,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,50,50,1,,,,997.4407903000247,998.6401874000439,998.6401874000439,999.1593630000716,a,1,0.4905424000462517,心慌,l,1,0.6559836000669748,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,51,51,48,,,,1000.4226302000461,1001.622069300036,1001.622069300036,1002.0494070000714,s,1,0.4085454000160098,吉祥,k,1,0.6754521999973804,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,52,52,8,,,,1003.2378682000563,1004.4372759000398,1004.4372759000398,1004.9540340000531,s,1,0.4525736999930814,俊秀,l,0,0.7403588999295607,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,53,53,25,,,,1006.2696810000343,1007.4690802000696,1007.4690802000696,1008.0865315999836,a,1,0.6493346999632195,排斥,l,1,0.6888580999802798,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,54,54,27,,,,1009.5513155000517,1010.7507895000745,1010.7507895000745,1011.365771300043,s,1,0.5271672999951988,失意,l,1,0.6927652000449598,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,55,55,20,,,,1012.6997669000411,1013.8992129000835,1013.8992129000835,1014.3114495000336,a,1,0.7226767999818549,优雅,k,1,0.6318838000297546,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,56,56,4,,,,1015.781548500061,1016.9809826000128,1016.9809826000128,1017.3952121000038,a,1,0.5453674000455067,热切,k,1,0.5817455999786034,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,57,57,35,,,,1018.6301356999902,1019.8295347000239,1019.8295347000239,1020.3005989000667,s,1,0.5111557999625802,缺乏,l,1,0.6804874000372365,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,58,58,66,,,,1021.6119308000198,1022.8113720000256,1022.8113720000256,1023.4270569999935,a,1,0.5148187999147922,有利,k,1,0.5844124999130145,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,59,59,40,,,,1024.6604283000343,1025.85983020009,1025.85983020009,1026.4723211000673,s,1,0.5064647999824956,豪放,k,1,0.8966751999687403,yyf,m,23,2024-04-11_16h05.50.365,mian,2022.2.4,60.074564557812444,
