target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,blank.started,text.started,blank.stopped,text.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,74,74,29,,,,850.3867166999989,851.5861204999965,851.5861204999965,852.0589091999864,s,1,0.48447110001870897,堵塞,l,1,0.6028093000204535,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,75,75,18,,,,853.2686019999965,854.4680004999973,854.4680004999973,854.9932193999994,a,1,0.4043196000129683,有利,k,1,0.8262345000111964,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,76,76,16,,,,856.333719199989,857.5331263999979,857.5331263999979,857.9757841999963,s,1,0.36742040001263376,廉洁,k,1,0.6454099000111455,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,77,77,63,,,,859.0823392999882,860.2817966999864,860.2817966999864,860.6991347000003,a,1,0.514797300013015,假冒,l,1,0.5296407000132604,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,78,78,47,,,,861.8642772999883,863.0636869999871,863.0636869999871,863.6032722999953,a,1,0.5043635000183713,罚款,l,1,0.5783451000170317,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,79,79,42,,,,864.7794944999914,865.9789296999952,865.9789296999952,866.5607187999994,a,1,0.5478582000214374,畅销,k,1,0.6715676000021631,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,,,,,,,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,25,,,,880.9517580999964,882.137425199995,882.1541136999876,882.6352405999933,a,1,0.4333498000196414,黑暗,l,1,0.9214083000115352,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,39,,,,884.0864378999977,885.2858514999971,885.2858514999971,885.7740937999915,a,1,0.5722424000123283,别扭,l,1,0.5674659000069369,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,59,,,,887.0183006999869,888.2177184999891,888.2177184999891,888.7393678999942,s,1,0.4620332000195049,穷苦,l,1,0.6297699000133434,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,40,,,,889.933506699992,891.1329126999917,891.1329126999917,891.7076507999882,s,1,0.4176018000143813,留恋,l,0,0.8306400000146823,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,65,,,,893.0652607999946,894.2646590999939,894.2646590999939,894.804449599993,a,1,0.4351205000129994,假冒,l,1,0.5432841000147164,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,58,,,,895.8805338999955,897.0799079999997,897.0799079999997,897.5718995999923,a,1,0.4220149000029778,赞成,k,1,0.7991471000132151,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,69,,,,898.8790518999886,900.0784214999876,900.0784214999876,900.5759648999956,s,1,0.6075596000009682,失意,l,1,0.5889678000094136,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,11,,,,901.8608444999991,903.060243999993,903.060243999993,903.4816571999982,s,1,0.40336530000786297,逃避,l,1,0.62539800000377,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,6,,,,904.6261121999996,905.8255318999873,905.8255318999873,906.4031351999874,s,1,0.5562392000138061,丰满,k,1,0.6426688000065042,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,16,,,,907.7079215999984,908.9073053999891,908.9073053999891,909.4879127999884,s,1,0.3823801000107778,如愿,k,1,0.9409289000177523,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,7,,,,910.9229778000008,912.1223911999987,912.1223911999987,912.6135776999872,a,1,0.5680784000142012,焦躁,l,1,0.6266889000107767,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,1,,,,913.9047718999936,915.1041986999917,915.1041986999917,915.6447627999878,a,1,0.5343938000150956,厌恶,l,1,0.9483252000063658,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,23,,,,917.2197764999873,918.4191985999933,918.4191985999933,919.0119235999882,a,1,0.5425141000159783,冷笑,l,1,0.5868584000127157,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,71,,,,920.2349930999917,921.4343831000006,921.4343831000006,922.0666902999947,a,1,0.5138624000101117,慌忙,l,1,0.5315919999993639,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,41,,,,923.2001447999937,924.3995155999874,924.3995155999874,925.0382962999865,a,1,0.6484306000056677,杂乱,l,1,0.47725850001734216,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,56,,,,926.2819068999961,927.4813184999948,927.4813184999948,928.0707321999944,s,1,0.5687989000143716,瑰丽,k,1,0.6918994000152452,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,68,,,,929.430351499992,930.6297240999993,930.6297240999993,931.1208284999884,a,1,0.5081200000131503,豪放,k,1,0.49822120000317227,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,24,,,,932.2122623999894,933.4117072999943,933.4117072999943,933.9002915999881,s,1,0.354847399998107,享受,k,1,1.8735252000042237,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,29,,,,936.2269003999972,937.4263135999936,937.4263135999936,938.0653217999934,s,1,0.5459952000092017,堵塞,l,1,0.6185053000081098,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,63,,,,939.3253565999912,940.5247716999875,940.5247716999875,941.121303699998,a,1,0.4573464000131935,罚款,l,1,1.532749200006947,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,78,,,,943.1900701999984,944.3894826999895,944.3894826999895,944.9870461999963,s,1,0.5088310000137426,卓越,k,1,1.1395127000141656,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,46,,,,946.7382938999945,947.9377104999876,947.9377104999876,948.5898327999894,s,1,0.6228462000144646,珍藏,k,1,0.6114925000147196,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,75,,,,949.903381199998,951.1027717999968,951.1027717999968,951.6008012999955,s,1,0.42688640000415035,禁止,l,1,1.4761883000173839,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,57,,,,953.5848472999933,954.7842474999925,954.7842474999925,955.2232551999914,a,1,0.4674572000221815,损害,l,1,0.6429734000121243,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,24,24,70,,,,956.4334105999878,957.6327968999976,957.6327968999976,958.0764240999997,s,1,0.6467809000023408,舒畅,k,1,0.9120694000157528,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,25,25,9,,,,959.7150937999977,960.9145246999979,960.9145246999979,961.4980283999903,a,1,0.4792050000105519,自卑,l,1,0.7186105000146199,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,26,26,15,,,,962.7969183999958,963.9962932999915,963.9962932999915,964.5328008999932,a,1,0.7076866999996128,处罚,l,1,1.4337301000050502,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,27,27,53,,,,966.7782668,967.9776646999962,967.9776646999962,968.5776680999988,s,1,0.5323192000068957,伤心,l,1,0.5789766000089003,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,28,28,5,,,,969.793405199991,970.9927908999962,970.9927908999962,971.4183811999974,s,1,0.48747970000840724,悲观,l,1,0.7010716000077082,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,29,29,31,,,,972.7252215999906,973.9246261999942,973.9246261999942,974.4646336000005,a,1,0.5596815000171773,丢失,l,1,1.299485800002003,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,30,30,30,,,,976.4067259000003,977.6061085999972,977.6061085999972,978.1933420999994,s,1,0.543637500013574,俊秀,k,1,0.7923135000164621,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,31,31,73,,,,979.6217503999942,980.8211835999973,980.8211835999973,981.4121775999956,a,1,0.40859660001297016,忧虑,l,1,0.7550044000090566,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,32,32,38,,,,982.6702842999948,983.8696460999927,983.8696460999927,984.4105374999926,s,1,0.4939924000063911,羡慕,k,1,1.5052454000106081,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,33,33,17,,,,986.5016526999971,987.7010691999894,987.7010691999894,988.1376397999993,a,1,0.6225904000166338,轻率,l,1,0.6577198000159115,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,34,34,13,,,,989.5167965,990.7162109999917,990.7162109999917,991.1969030999899,s,1,0.5533946000068681,鲁莽,l,1,0.9453505999990739,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,35,35,28,,,,992.7984694999905,993.9978961999877,993.9978961999877,994.4402247999969,a,1,0.6385786000173539,诚恳,k,1,0.6584596000175225,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,36,36,26,,,,995.8302968999924,997.0297301999963,997.0297301999963,997.6534790999867,a,1,0.42240890000539366,敬佩,k,1,0.6198264000122435,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,37,37,52,,,,998.8121552999946,1000.0115179999993,1000.0115179999993,1000.5047398999886,a,1,0.6228829000028782,优雅,k,1,0.7840386000025319,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,38,38,19,,,,1002.0105148000002,1003.209915399988,1003.209915399988,1003.8057570999954,s,1,0.39983249999932013,烦恼,l,1,0.7697876000165707,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,39,39,76,,,,1005.0756426000007,1006.2750363999949,1006.2750363999949,1006.8434516999987,a,1,0.45526600000448525,热切,k,1,0.6192712000047322,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,40,40,12,,,,1008.040808699996,1009.2402203999955,1009.2402203999955,1009.8761495999934,a,1,0.4717149000207428,畅销,k,1,0.6673551000130828,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,41,41,20,,,,1011.1226132999873,1012.3220225999976,1012.3220225999976,1012.9143561999954,a,1,0.5196180000057211,爽朗,k,1,0.8648250000114786,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,42,42,4,,,,1014.3876119999913,1015.5870570999978,1015.5870570999978,1016.0325593999878,a,1,0.5406886000127997,振作,k,1,0.6898210000217659,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,43,43,42,,,,1017.3527878999885,1018.5522071999876,1018.5522071999876,1019.1797757999884,a,1,0.45987350000359584,富足,k,1,0.5600189000106184,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,44,44,61,,,,1020.3013228999916,1021.5007272999937,1021.5007272999937,1022.0834724999877,s,1,0.44183880000491627,消沉,l,1,0.7138165000069421,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,45,45,22,,,,1023.3331311999937,1024.5325392999948,1024.5325392999948,1025.1230212999944,s,1,0.46568520001892466,精致,k,1,2.3222726000094553,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,46,46,48,,,,1028.0307719999983,1029.2301726000005,1029.2301726000005,1029.807420199999,s,1,0.43194650001532864,公平,k,1,0.568244300011429,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,47,47,50,,,,1030.9293135999906,1032.128765699992,1032.128765699992,1032.6606589999865,a,1,0.48740860001998954,秀丽,k,1,0.6175162000145065,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,48,48,14,,,,1033.8778473999992,1035.0772294999915,1035.0772294999915,1035.5166829999944,s,1,0.5072548000025563,永恒,k,1,0.5808936000103131,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,49,49,35,,,,1036.693085699997,1037.892485199991,1037.892485199991,1038.383221199998,s,1,0.38498670000990387,郁闷,l,1,0.5916724000126123,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,50,50,74,,,,1039.4583714999899,1040.657847999988,1040.657847999988,1041.1981410000008,a,1,0.4179030000086641,清秀,k,1,0.8232113000121899,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,51,51,55,,,,1042.540130999987,1043.7395617999864,1043.7395617999864,1044.2841129000008,a,1,0.44876600001589395,懒惰,l,1,0.8620251000102144,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,52,52,0,,,,1045.705218499992,1046.9046213999973,1046.9046213999973,1047.3856405999977,s,1,0.6414478000078816,生动,k,1,0.6534162000170909,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,53,53,77,,,,1048.7870545999904,1049.9863985999982,1049.9863985999982,1050.4664604999998,s,1,0.5479229000047781,沮丧,l,1,0.6080198000126984,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,54,54,64,,,,1051.7188663999987,1052.9182732999907,1052.9182732999907,1053.5566961999866,s,1,0.4578085000102874,旺盛,k,1,1.2337684000085574,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,55,55,32,,,,1055.3503655999957,1056.549784799994,1056.549784799994,1056.9963926999917,s,1,0.3181681000132812,圣洁,k,1,0.7035664000140969,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,56,56,36,,,,1058.1156409999967,1059.3150535999885,1059.3150535999885,1059.745336299995,a,1,0.8212981000106083,顽强,k,1,0.7503291000030003,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,57,57,72,,,,1061.4306443999958,1062.6300648999895,1062.6300648999895,1063.1206731999991,s,1,1.0044316999992589,典雅,k,1,0.5454112000152236,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,58,58,67,,,,1064.7623228999873,1065.961709899988,1065.961709899988,1066.560218899991,s,1,0.636825100009446,缺乏,l,1,0.8522758000181057,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,59,59,2,,,,1068.143944299998,1069.343362399988,1069.343362399988,1069.8887681999913,a,1,0.4371205000061309,充裕,k,1,0.5648277000000235,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,60,60,37,,,,1070.975857499987,1072.1752569999953,1072.1752569999953,1072.6505004999926,s,1,0.5348747000098228,嘲笑,l,1,0.6233273000107147,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,61,61,51,,,,1073.9243885999895,1075.1237942000007,1075.1237942000007,1075.618233599991,s,1,0.4022265000094194,落后,l,1,0.79608850000659,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,62,62,54,,,,1076.9061951999902,1078.1056186999922,1078.1056186999922,1078.7468599999993,s,1,0.570142400014447,前进,k,1,0.6417937000078382,db,m,22,2024-04-19_17h36.17.087,mian,2022.2.4,60.03413541422578,
